group,pixel_md5,split,label,path
94,ebc73ac91ab348394d1fe107dfe7d96f,train,023,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_023/mmhc24_474.tif
95,2e1260fc4d2e7c2c4c5f31874e349450,test,023,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_023/mmhc24_88.tif
95,2e1260fc4d2e7c2c4c5f31874e349450,train,023,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_023/mmhc24_935.tif
96,7aad33009d08ab9deb399f8045806e6a,test,025,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_025/mmhc26_70.tif
96,7aad33009d08ab9deb399f8045806e6a,train,025,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_025/mmhc26_133.tif
97,6d998c0a9f6a1aa55bc2147cb4d20b1b,test,025,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_025/mmhc26_71.tif
97,6d998c0a9f6a1aa55bc2147cb4d20b1b,train,025,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_025/mmhc26_277.tif
98,2da737c8cb838dd8585785a2410da6ac,test,025,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_025/mmhc26_140.tif
98,2da737c8cb838dd8585785a2410da6ac,train,025,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_025/mmhc26_719.tif
99,ffbcde840563ffad187359739c385b88,test,025,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_025/mmhc26_164.tif
99,ffbcde840563ffad187359739c385b88,train,025,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_025/mmhc26_667.tif
100,7717daf2f48746077321af2586cc06ee,test,026,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_026/mmhc27_5.tif
100,7717daf2f48746077321af2586cc06ee,train,026,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_026/mmhc27_350.tif
101,47c25d9c819cb2380e4b4f2967528691,test,026,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_026/mmhc27_131.tif
101,47c25d9c819cb2380e4b4f2967528691,train,026,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_026/mmhc27_779.tif
102,ba14beeae1259d1ad187b12bedde5f2a,test,027,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_027/mmhc28_83.tif
102,ba14beeae1259d1ad187b12bedde5f2a,test,027,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_027/mmhc28_121.tif
103,7b1c0c185097328f84562b8f042b0706,test,028,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_028/mmhc29_75.tif
103,7b1c0c185097328f84562b8f042b0706,train,028,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_028/mmhc29_1028.tif
104,f4b5b141c64af11f22004a05ba6f7977,test,028,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_028/mmhc29_76.tif
104,f4b5b141c64af11f22004a05ba6f7977,train,028,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_028/mmhc29_140.tif
105,1cfb9207faff03b00d502932a2dbe7fe,test,028,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_028/mmhc29_128.tif
105,1cfb9207faff03b00d502932a2dbe7fe,train,028,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_028/mmhc29_1065.tif
106,62e3d5effe0314c5f6db1c6fa2e58b4f,test,029,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_029/mmhc30_225.tif
106,62e3d5effe0314c5f6db1c6fa2e58b4f,train,029,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_029/mmhc30_179.tif
107,32d82aa9301b2d021982a60583897653,test,029,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_029/mmhc30_226.tif
107,32d82aa9301b2d021982a60583897653,train,029,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_029/mmhc30_906.tif
108,7cc089eb862021a08d085f186f7b9744,test,029,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_029/mmhc30_239.tif
108,7cc089eb862021a08d085f186f7b9744,train,029,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_029/mmhc30_408.tif
109,488f8e932353346e44d0c7224391fb56,test,030,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_030/mmhc31_115.tif
109,488f8e932353346e44d0c7224391fb56,train,030,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_030/mmhc31_1214.tif
110,262f8dbdb84bdbab34290f28e2f11c9b,test,031,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_031/mmhc32_62.tif
110,262f8dbdb84bdbab34290f28e2f11c9b,train,031,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_031/mmhc32_232.tif
111,f7da98d51c8917007a909ec112847add,test,031,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_031/mmhc32_208.tif
111,f7da98d51c8917007a909ec112847add,train,031,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_031/mmhc32_1274.tif
112,4257f278ab999f13529a6f0cf8dcde2d,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_2.tif
112,4257f278ab999f13529a6f0cf8dcde2d,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_252.tif
113,15e6fbf76daba7f3ee5761d4f38f2ffa,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_3.tif
113,15e6fbf76daba7f3ee5761d4f38f2ffa,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_1287.tif
114,714576a66a69c3c5f860e5285f9d961a,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_4.tif
114,714576a66a69c3c5f860e5285f9d961a,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_30.tif
115,c99ae69974b4a45f42dceec89fd322f5,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_9.tif
115,c99ae69974b4a45f42dceec89fd322f5,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_100.tif
116,e5e6c4ef87c46df34a79b8c4819ef1a6,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_70.tif
116,e5e6c4ef87c46df34a79b8c4819ef1a6,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_865.tif
117,830ba9ee5a2881051f7ecde4199381e7,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_72.tif
117,830ba9ee5a2881051f7ecde4199381e7,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_433.tif
118,e1531d226e0002f76bd337935f3c243a,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_75.tif
118,e1531d226e0002f76bd337935f3c243a,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_319.tif
119,ff952c2bb0021181abdb83d8113395af,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_76.tif
119,ff952c2bb0021181abdb83d8113395af,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_60.tif
120,56ffc0942638e3e9e28f11e1afa71313,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_77.tif
120,56ffc0942638e3e9e28f11e1afa71313,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_465.tif
121,77560096933225a0ea881ce4c01e9f0f,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_78.tif
121,77560096933225a0ea881ce4c01e9f0f,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_212.tif
122,d9dd92201c32e13db5fce1dd2c8bfabd,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_81.tif
122,d9dd92201c32e13db5fce1dd2c8bfabd,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_1079.tif
123,9108ef256e4ac002b3a06195f2463dbb,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_82.tif
123,9108ef256e4ac002b3a06195f2463dbb,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_595.tif
124,63514db2912b05d4f0d2eb839d980028,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_114.tif
124,63514db2912b05d4f0d2eb839d980028,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_729.tif
125,84f35c357d755dcc2d2c3abc7a928442,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_115.tif
125,84f35c357d755dcc2d2c3abc7a928442,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_722.tif
126,d90085c49d7dcf333594724a54e5d6e7,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_116.tif
126,d90085c49d7dcf333594724a54e5d6e7,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_1148.tif
127,778acf60adcc22460dd61e215b5a1ea0,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_228.tif
127,778acf60adcc22460dd61e215b5a1ea0,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_676.tif
128,9c0e1eceadd665d408118010acc5a2fb,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_229.tif
128,9c0e1eceadd665d408118010acc5a2fb,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_169.tif
129,baff8fd9e4f51499bb9fcdb68b5fe647,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_230.tif
129,baff8fd9e4f51499bb9fcdb68b5fe647,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_788.tif
130,575f18eb3ac2c495b80cc15323ebd03c,test,032,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_032/mmhc33_231.tif
130,575f18eb3ac2c495b80cc15323ebd03c,train,032,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_032/mmhc33_502.tif
131,54649a8b65ff63d5225e83d9c201c210,test,033,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_033/mmhc34_50.tif
131,54649a8b65ff63d5225e83d9c201c210,test,033,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_033/mmhc34_52.tif
132,5c2e0f8151492fece8f93956ccab349b,test,033,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_033/mmhc34_51.tif
132,5c2e0f8151492fece8f93956ccab349b,test,033,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_033/mmhc34_53.tif
133,40d10d13778a85d3891a05284d46a541,test,034,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_034/mmhc35_73.tif
133,40d10d13778a85d3891a05284d46a541,train,034,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_034/mmhc35_1391.tif
134,f187fa2ec08688f8094cb58c6230c142,test,034,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_034/mmhc35_137.tif
134,f187fa2ec08688f8094cb58c6230c142,train,034,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_034/mmhc35_929.tif
135,e8ec856a884621c65c728c157ce367d7,test,036,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_036/mmhc37_97.tif
135,e8ec856a884621c65c728c157ce367d7,train,035,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_035/mmhc36_266.tif
136,78e83dac293e664db833b6e0ff45446d,test,036,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_036/mmhc37_99.tif
136,78e83dac293e664db833b6e0ff45446d,test,036,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_036/mmhc37_143.tif
137,a40a1f4e4c2dd423b13bac2d2bb3a11b,test,036,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_036/mmhc37_100.tif
137,a40a1f4e4c2dd423b13bac2d2bb3a11b,train,036,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_036/mmhc37_742.tif
138,b996253b7c929a6d4627ad967d77b148,test,037,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_037/mmhc38_36.tif
138,b996253b7c929a6d4627ad967d77b148,train,037,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_037/mmhc38_326.tif
139,c6980fb9b534c43e4ef0a5c38392a635,test,037,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_037/mmhc38_209.tif
139,c6980fb9b534c43e4ef0a5c38392a635,train,037,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_037/mmhc38_1133.tif
140,818dae215be12623965d56a8c6d3d262,test,037,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_037/mmhc38_210.tif
140,818dae215be12623965d56a8c6d3d262,train,037,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_037/mmhc38_626.tif
141,a025b908edd774eef04c6cc4b1cfc685,test,038,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_038/mmhc39_98.tif
141,a025b908edd774eef04c6cc4b1cfc685,train,038,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_038/mmhc39_284.tif
142,43e92849e8aa9678bf9ffff9e00c5965,test,038,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_038/mmhc39_172.tif
142,43e92849e8aa9678bf9ffff9e00c5965,test,038,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_038/mmhc39_188.tif
143,83378705dddec37a734273c3ec68a3ae,test,038,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_038/mmhc39_177.tif
143,83378705dddec37a734273c3ec68a3ae,train,038,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_038/mmhc39_1176.tif
144,8142db0d8b71fc95f8f49c2a5337fb88,test,038,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_038/mmhc39_222.tif
144,8142db0d8b71fc95f8f49c2a5337fb88,train,038,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_038/mmhc39_7.tif
145,4dd034920a511ad581bd6174067b6af8,test,039,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_039/mmhc40_125.tif
145,4dd034920a511ad581bd6174067b6af8,train,039,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_039/mmhc40_196.tif
146,6ed0e2d2fee7fc6f39713a692f3567f2,test,039,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_039/mmhc40_198.tif
146,6ed0e2d2fee7fc6f39713a692f3567f2,test,039,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_039/mmhc40_217.tif
147,5c7e8f996a2b7c2995e7c0cc85cefcda,test,039,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_039/mmhc40_200.tif
147,5c7e8f996a2b7c2995e7c0cc85cefcda,train,039,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_039/mmhc40_655.tif
148,24b1fe0a37bb756999dea6bb29324ff3,test,039,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_039/mmhc40_219.tif
148,24b1fe0a37bb756999dea6bb29324ff3,train,039,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_039/mmhc40_596.tif
149,7498d944fdce3e53be6eda1511aa5a47,test,041,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_041/mmhc42_176.tif
149,7498d944fdce3e53be6eda1511aa5a47,train,041,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_041/mmhc42_798.tif
150,02b6d643c6b876e4cbb47b9c551835a2,test,042,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_042/mmhc43_131.tif
150,02b6d643c6b876e4cbb47b9c551835a2,train,042,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_042/mmhc43_760.tif
151,456883f8cb04106dc523b8dc2e56891a,test,042,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_042/mmhc43_182.tif
151,456883f8cb04106dc523b8dc2e56891a,train,042,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_042/mmhc43_668.tif
152,d957267825c8a0ad43e7bd4807f9aa78,test,042,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_042/mmhc43_196.tif
152,d957267825c8a0ad43e7bd4807f9aa78,train,042,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_042/mmhc43_948.tif
153,24191c68f121868e7c1e3b8e4921bc22,test,043,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_043/mmhc44_30.tif
153,24191c68f121868e7c1e3b8e4921bc22,train,043,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_043/mmhc44_810.tif
154,749450b2adcf1948f01a13c33cfa4a89,test,043,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_043/mmhc44_186.tif
154,749450b2adcf1948f01a13c33cfa4a89,train,043,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_043/mmhc44_1208.tif
155,59278af8b120ec14752b2935bad38623,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_3.tif
155,59278af8b120ec14752b2935bad38623,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_700.tif
156,3db106690596f383f46efd3f3efd65fb,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_14.tif
156,3db106690596f383f46efd3f3efd65fb,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_799.tif
157,7dc8858e4befe2d6958a1b4e5adbb8f9,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_19.tif
157,7dc8858e4befe2d6958a1b4e5adbb8f9,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_199.tif
158,6077ee492528c468829b8b46831b8cb9,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_20.tif
158,6077ee492528c468829b8b46831b8cb9,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_195.tif
159,ceea7dbd72c6524e1c8b27a0382032be,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_21.tif
159,ceea7dbd72c6524e1c8b27a0382032be,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_676.tif
160,d76c8b51e8ea0d3b4f0479b67cb9ea2f,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_22.tif
160,d76c8b51e8ea0d3b4f0479b67cb9ea2f,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_892.tif
161,cca75ea640e818e1ba377e05a7aee9c7,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_24.tif
161,cca75ea640e818e1ba377e05a7aee9c7,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_200.tif
162,aa6ef9ceae309665006244db64d848c9,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_25.tif
162,aa6ef9ceae309665006244db64d848c9,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_127.tif
163,2922b2823dd973b247df46e51f1ae6be,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_26.tif
163,2922b2823dd973b247df46e51f1ae6be,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_875.tif
164,8b0fef6495b6a99c3528e3184a8bbd6c,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_27.tif
164,8b0fef6495b6a99c3528e3184a8bbd6c,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1004.tif
165,654c7da8940c7b4afc1acd33804b6880,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_28.tif
165,654c7da8940c7b4afc1acd33804b6880,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_563.tif
166,cf70f7960a1305779b796c1af169556d,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_30.tif
166,cf70f7960a1305779b796c1af169556d,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_206.tif
167,42dbf558de916b50de7388280df08e6c,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_31.tif
167,42dbf558de916b50de7388280df08e6c,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_478.tif
168,1598347cbaec07eeb2f2a35f055bcd96,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_32.tif
168,1598347cbaec07eeb2f2a35f055bcd96,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1188.tif
169,6bb65a56338d38bf9f2f595f715e8930,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_33.tif
169,6bb65a56338d38bf9f2f595f715e8930,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_340.tif
170,fab9748a7b33b7ab82be0b73b92a433b,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_35.tif
170,fab9748a7b33b7ab82be0b73b92a433b,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_215.tif
171,24bbf68620c267d5dc973cdf463731a3,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_40.tif
171,24bbf68620c267d5dc973cdf463731a3,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_504.tif
172,477151a04beed729a451cc72b521966e,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_50.tif
172,477151a04beed729a451cc72b521966e,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1256.tif
173,f922c227c822c03f56e61507ca9e0982,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_53.tif
173,f922c227c822c03f56e61507ca9e0982,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_620.tif
174,0620cfc86972c8ddfc7f579cc043b9a7,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_55.tif
174,0620cfc86972c8ddfc7f579cc043b9a7,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_578.tif
175,c122975794df8fa1dea1c3ffa918a7d2,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_65.tif
175,c122975794df8fa1dea1c3ffa918a7d2,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_680.tif
176,0ec5644cb394440a312790b16f4b391d,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_70.tif
176,0ec5644cb394440a312790b16f4b391d,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1007.tif
177,d36d4e3d5bd2df10d23ed1f929b88e00,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_77.tif
177,d36d4e3d5bd2df10d23ed1f929b88e00,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_222.tif
178,c6fb9371a4b1660e5835a3737b7d5871,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_111.tif
178,c6fb9371a4b1660e5835a3737b7d5871,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_772.tif
179,6b7b36b96114c23e1f2ffe4478e33b07,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_113.tif
179,6b7b36b96114c23e1f2ffe4478e33b07,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_424.tif
180,fb7114a3710206aba78ddd46f0a8c66d,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_117.tif
180,fb7114a3710206aba78ddd46f0a8c66d,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_41.tif
181,5bf01dd016c2a4e4da093c3126013040,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_121.tif
181,5bf01dd016c2a4e4da093c3126013040,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1198.tif
182,8310c93d83d6ff4292af28e466961096,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_140.tif
182,8310c93d83d6ff4292af28e466961096,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_550.tif
183,fa494b895d813e7ac05f37744d471e7e,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_153.tif
183,fa494b895d813e7ac05f37744d471e7e,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_715.tif
184,5d2effc25875c8955fe180971c242eaa,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_160.tif
184,5d2effc25875c8955fe180971c242eaa,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_338.tif
185,453ce5e62fce9b1f5e1caaef68b93b85,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_162.tif
185,453ce5e62fce9b1f5e1caaef68b93b85,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_186.tif
186,f32fc6f3f941dd2bb8e694734cd3528e,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_163.tif
186,f32fc6f3f941dd2bb8e694734cd3528e,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_341.tif
187,d1ce3cc1cbfdae8583148dd8d307e4a3,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_164.tif
187,d1ce3cc1cbfdae8583148dd8d307e4a3,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_180.tif
188,6026a5c6ed85d9ff0c5b5874bf2d6d23,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_165.tif
188,6026a5c6ed85d9ff0c5b5874bf2d6d23,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_847.tif
189,5aac40b8827ed9a744a08ddc8edecc09,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_166.tif
189,5aac40b8827ed9a744a08ddc8edecc09,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_210.tif
190,a0878821db7d63046b13308eef47b941,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_172.tif
190,a0878821db7d63046b13308eef47b941,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_196.tif
191,c7e5c9f4da231c5395e51a3ec5e13a8b,test,045,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_045/mmhc46_181.tif
191,c7e5c9f4da231c5395e51a3ec5e13a8b,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_735.tif
